worker_event_id,worker_id,candidate_id,application_id,requisition_id,event_type,event_date,termination_reason,updated_at,extracted_at
WE-0003488,W-102892,CAND-0056326,APP-0058892,REQ-2025-00288,start,2026-02-16,,2026-02-16T17:49:11Z,2026-05-31T23:59:59Z
WE-0003489,W-102893,CAND-0056472,APP-0059052,REQ-2025-01165,start,2026-02-16,,2026-02-18T10:58:09Z,2026-05-31T23:59:59Z
WE-0003490,W-102894,CAND-0056534,APP-0059120,REQ-2025-01144,start,2026-02-16,,2026-02-18T15:27:32Z,2026-05-31T23:59:59Z
WE-0003491,W-102895,CAND-0056912,APP-0059541,REQ-2025-01142,start,2026-02-16,,2026-02-16T10:37:38Z,2026-05-31T23:59:59Z
WE-0003492,W-102896,CAND-0056998,APP-0059634,REQ-2025-01203,start,2026-02-16,,2026-02-17T08:03:20Z,2026-05-31T23:59:59Z
WE-0003493,W-102897,CAND-0057101,APP-0059746,REQ-2025-01227,start,2026-02-16,,2026-02-18T13:37:34Z,2026-05-31T23:59:59Z
WE-0003494,W-102898,CAND-0057199,APP-0059853,REQ-2025-01245,start,2026-02-16,,2026-02-19T19:11:57Z,2026-05-31T23:59:59Z
WE-0003495,W-102899,CAND-0057241,APP-0059899,REQ-2025-01194,start,2026-02-16,,2026-02-17T14:22:35Z,2026-05-31T23:59:59Z
WE-0003496,W-102900,CAND-0057271,APP-0059930,REQ-2025-01222,start,2026-02-16,,2026-02-17T08:26:57Z,2026-05-31T23:59:59Z
WE-0003497,W-102901,CAND-0057363,APP-0060027,REQ-2025-01234,start,2026-02-16,,2026-02-19T09:27:35Z,2026-05-31T23:59:59Z
WE-0003498,W-102902,CAND-0057428,APP-0060099,REQ-2025-01222,start,2026-02-16,,2026-02-16T16:43:02Z,2026-05-31T23:59:59Z
WE-0003499,W-102903,CAND-0057618,APP-0060305,REQ-2025-01228,start,2026-02-16,,2026-02-16T18:06:56Z,2026-05-31T23:59:59Z
WE-0003500,W-102904,CAND-0058003,APP-0060734,REQ-2025-01260,start,2026-02-16,,2026-02-16T14:34:02Z,2026-05-31T23:59:59Z
WE-0003501,W-102905,CAND-0058430,APP-0061218,REQ-2025-01222,start,2026-02-16,,2026-02-19T13:57:32Z,2026-05-31T23:59:59Z
WE-0003502,W-100275,CAND-0004449,APP-0004464,REQ-2024-00276,termination,2026-02-20,involuntary_restructuring,2026-02-25T19:39:34Z,2026-05-31T23:59:59Z
WE-0003503,W-100571,CAND-0012122,APP-0012239,REQ-2024-00592,termination,2026-02-21,voluntary_resignation,2026-02-24T11:55:12Z,2026-05-31T23:59:59Z
WE-0003504,W-101622,CAND-0034470,APP-0035425,REQ-2025-00240,termination,2026-02-21,voluntary_resignation,2026-02-25T09:11:31Z,2026-05-31T23:59:59Z
WE-0003505,W-102906,CAND-0052843,APP-0055114,REQ-2025-00444,start,2026-02-23,,2026-02-25T08:36:37Z,2026-05-31T23:59:59Z
WE-0003506,W-102907,CAND-0053736,APP-0056080,REQ-2025-01073,start,2026-02-23,,2026-02-26T16:44:31Z,2026-05-31T23:59:59Z
WE-0003507,W-102908,CAND-0054838,APP-0057283,REQ-2025-00894,start,2026-02-23,,2026-02-26T16:27:37Z,2026-05-31T23:59:59Z
WE-0003508,W-102909,CAND-0055457,APP-0057952,REQ-2025-01106,start,2026-02-23,,2026-02-23T09:37:44Z,2026-05-31T23:59:59Z
WE-0003509,W-102910,CAND-0055471,APP-0057966,REQ-2025-01120,start,2026-02-23,,2026-02-23T15:16:14Z,2026-05-31T23:59:59Z
WE-0003510,W-102911,CAND-0055650,APP-0058163,REQ-2025-01138,start,2026-02-23,,2026-02-24T17:35:23Z,2026-05-31T23:59:59Z
WE-0003511,W-102912,CAND-0056080,APP-0058626,REQ-2025-01177,start,2026-02-23,,2026-02-24T16:58:53Z,2026-05-31T23:59:59Z
WE-0003512,W-102913,CAND-0056214,APP-0058772,REQ-2025-01155,start,2026-02-23,,2026-02-26T14:56:55Z,2026-05-31T23:59:59Z
WE-0003513,W-102914,CAND-0056329,APP-0058895,REQ-2025-00499,start,2026-02-23,,2026-02-26T11:44:33Z,2026-05-31T23:59:59Z
WE-0003514,W-102915,CAND-0056358,APP-0058929,REQ-2025-01135,start,2026-02-23,,2026-02-23T19:13:06Z,2026-05-31T23:59:59Z
WE-0003515,W-102916,CAND-0056386,APP-0058960,REQ-2025-01166,start,2026-02-23,,2026-02-25T11:10:12Z,2026-05-31T23:59:59Z
WE-0003516,W-102917,CAND-0056452,APP-0059031,REQ-2025-01144,start,2026-02-23,,2026-02-23T12:29:34Z,2026-05-31T23:59:59Z
WE-0003517,W-102918,CAND-0056497,APP-0059079,REQ-2025-01196,start,2026-02-23,,2026-02-26T09:16:40Z,2026-05-31T23:59:59Z
WE-0003518,W-102919,CAND-0056675,APP-0059274,REQ-2025-01144,start,2026-02-23,,2026-02-23T18:22:33Z,2026-05-31T23:59:59Z
WE-0003519,W-102920,CAND-0056757,APP-0059365,REQ-2025-01144,start,2026-02-23,,2026-02-26T12:50:07Z,2026-05-31T23:59:59Z
WE-0003520,W-102921,CAND-0056808,APP-0059421,REQ-2024-01203,start,2026-02-23,,2026-02-23T12:22:48Z,2026-05-31T23:59:59Z
WE-0003521,W-102922,CAND-0056929,APP-0059560,REQ-2025-01209,start,2026-02-23,,2026-02-25T18:59:26Z,2026-05-31T23:59:59Z
WE-0003522,W-102923,CAND-0056943,APP-0059576,REQ-2025-01228,start,2026-02-23,,2026-02-24T08:42:28Z,2026-05-31T23:59:59Z
WE-0003523,W-102924,CAND-0056955,APP-0059588,REQ-2025-00669,start,2026-02-23,,2026-02-23T19:30:42Z,2026-05-31T23:59:59Z
WE-0003524,W-102925,CAND-0057076,APP-0059720,REQ-2025-01198,start,2026-02-23,,2026-02-25T17:58:25Z,2026-05-31T23:59:59Z
WE-0003525,W-102926,CAND-0057185,APP-0059838,REQ-2025-01228,start,2026-02-23,,2026-02-25T10:38:15Z,2026-05-31T23:59:59Z
WE-0003526,W-102927,CAND-0057198,APP-0059852,REQ-2025-01244,start,2026-02-23,,2026-02-24T08:59:25Z,2026-05-31T23:59:59Z
WE-0003527,W-102928,CAND-0057218,APP-0059873,REQ-2025-01129,start,2026-02-23,,2026-02-25T17:13:31Z,2026-05-31T23:59:59Z
WE-0003528,W-102929,CAND-0057299,APP-0059961,REQ-2025-00664,start,2026-02-23,,2026-02-23T17:26:02Z,2026-05-31T23:59:59Z
WE-0003529,W-102930,CAND-0057449,APP-0060122,REQ-2025-01254,start,2026-02-23,,2026-02-25T09:13:32Z,2026-05-31T23:59:59Z
WE-0003530,W-102931,CAND-0057522,APP-0060203,REQ-2025-01242,start,2026-02-23,,2026-02-23T19:24:09Z,2026-05-31T23:59:59Z
WE-0003531,W-102932,CAND-0057667,APP-0060363,REQ-2025-01105,start,2026-02-23,,2026-02-24T16:55:43Z,2026-05-31T23:59:59Z
WE-0003532,W-102933,CAND-0057878,APP-0060597,REQ-2025-01214,start,2026-02-23,,2026-02-23T12:31:49Z,2026-05-31T23:59:59Z
WE-0003533,W-102934,CAND-0058007,APP-0060739,REQ-2026-00009,start,2026-02-23,,2026-02-23T09:42:59Z,2026-05-31T23:59:59Z
WE-0003534,W-102935,CAND-0058547,APP-0061347,REQ-2025-00939,start,2026-02-23,,2026-02-23T08:00:00Z,2026-05-31T23:59:59Z
WE-0003535,W-102577,CAND-0050066,APP-0052072,REQ-2025-00827,termination,2026-02-26,involuntary_restructuring,2026-03-02T08:06:46Z,2026-05-31T23:59:59Z
WE-0003536,W-102584,CAND-0051001,APP-0053102,REQ-2025-00951,termination,2026-02-26,voluntary_resignation,2026-03-02T13:16:28Z,2026-05-31T23:59:59Z
WE-0003537,W-101436,CAND-0029572,APP-0030284,REQ-2025-00039,termination,2026-02-27,involuntary_restructuring,2026-03-02T12:25:30Z,2026-05-31T23:59:59Z
WE-0003538,W-101888,CAND-0038928,APP-0040134,REQ-2025-00450,termination,2026-02-28,involuntary_restructuring,2026-02-28T08:54:03Z,2026-05-31T23:59:59Z
WE-0003539,W-102577,CAND-0050066,APP-0052072,REQ-2025-00827,termination,2026-03-01,involuntary_restructuring,2026-03-06T13:09:17Z,2026-05-31T23:59:59Z
WE-0003540,W-100725,CAND-0014448,APP-0014615,REQ-2024-00617,termination,2026-03-02,involuntary_performance,2026-03-02T11:23:10Z,2026-05-31T23:59:59Z
WE-0003541,W-102936,CAND-0055395,APP-0057890,REQ-2025-01142,start,2026-03-02,,2026-03-05T18:33:44Z,2026-05-31T23:59:59Z
WE-0003542,W-102937,CAND-0055490,APP-0057985,REQ-2025-01143,start,2026-03-02,,2026-03-02T18:17:22Z,2026-05-31T23:59:59Z
WE-0003543,W-102937,CAND-0055490,APP-0057985,REQ-2025-01143,start,2026-03-02,,2026-03-11T14:45:56Z,2026-05-31T23:59:59Z
WE-0003544,W-102938,CAND-0055676,APP-0058191,REQ-2025-01166,start,2026-03-02,,2026-03-05T19:39:51Z,2026-05-31T23:59:59Z
WE-0003545,W-102939,CAND-0056036,APP-0058579,REQ-2025-01101,start,2026-03-02,,2026-03-04T09:00:01Z,2026-05-31T23:59:59Z
WE-0003546,W-102940,CAND-0056053,APP-0058598,REQ-2025-01144,start,2026-03-02,,2026-03-05T10:49:15Z,2026-05-31T23:59:59Z
WE-0003547,W-102941,CAND-0056290,APP-0058854,REQ-2025-01154,start,2026-03-02,,2026-03-03T08:37:17Z,2026-05-31T23:59:59Z
WE-0003548,W-102942,CAND-0056317,APP-0058883,REQ-2025-01188,start,2026-03-02,,2026-03-02T15:03:08Z,2026-05-31T23:59:59Z
WE-0003549,W-102943,CAND-0056539,APP-0059127,REQ-2025-01160,start,2026-03-02,,2026-03-03T13:52:58Z,2026-05-31T23:59:59Z
WE-0003550,W-102944,CAND-0056663,APP-0059261,REQ-2025-01098,start,2026-03-02,,2026-03-05T17:32:15Z,2026-05-31T23:59:59Z
WE-0003551,W-102945,CAND-0056777,APP-0059386,REQ-2025-01173,start,2026-03-02,,2026-03-05T12:42:49Z,2026-05-31T23:59:59Z
WE-0003552,W-102946,CAND-0056810,APP-0059423,REQ-2025-00524,start,2026-03-02,,2026-03-05T10:26:59Z,2026-05-31T23:59:59Z
WE-0003553,W-102947,CAND-0056887,APP-0059510,REQ-2025-01228,start,2026-03-02,,2026-03-03T11:27:33Z,2026-05-31T23:59:59Z
WE-0003554,W-102948,CAND-0056976,APP-0059610,REQ-2025-01154,start,2026-03-02,,2026-03-04T14:16:38Z,2026-05-31T23:59:59Z
WE-0003555,W-102949,CAND-0057049,APP-0059691,REQ-2025-01140,start,2026-03-02,,2026-03-05T08:08:48Z,2026-05-31T23:59:59Z
WE-0003556,W-102950,CAND-0057165,APP-0059818,REQ-2025-01218,start,2026-03-02,,2026-03-03T09:59:06Z,2026-05-31T23:59:59Z
WE-0003557,W-102951,CAND-0057183,APP-0059836,REQ-2025-01228,start,2026-03-02,,2026-03-04T16:51:08Z,2026-05-31T23:59:59Z
WE-0003558,W-102952,CAND-0057342,APP-0060005,REQ-2025-01209,start,2026-03-02,,2026-03-03T08:23:09Z,2026-05-31T23:59:59Z
WE-0003559,W-102953,CAND-0057459,APP-0060133,REQ-2024-00850,start,2026-03-02,,2026-03-02T08:02:03Z,2026-05-31T23:59:59Z
WE-0003560,W-102954,CAND-0057484,APP-0060161,REQ-2025-01165,start,2026-03-02,,2026-03-05T16:26:04Z,2026-05-31T23:59:59Z
WE-0003561,W-102955,CAND-0057571,APP-0060256,REQ-2025-01159,start,2026-03-02,,2026-03-05T12:19:22Z,2026-05-31T23:59:59Z
WE-0003562,W-102956,CAND-0057631,APP-0060320,REQ-2025-01246,start,2026-03-02,,2026-03-02T14:16:16Z,2026-05-31T23:59:59Z
WE-0003563,W-102957,CAND-0057636,APP-0060326,REQ-2025-01256,start,2026-03-02,,2026-03-05T11:47:50Z,2026-05-31T23:59:59Z
WE-0003564,W-102958,CAND-0057637,APP-0060328,REQ-2025-01257,start,2026-03-02,,2026-03-04T12:26:45Z,2026-05-31T23:59:59Z
WE-0003565,W-102959,CAND-0057805,APP-0060517,REQ-2025-01243,start,2026-03-02,,2026-03-03T19:03:47Z,2026-05-31T23:59:59Z
WE-0003566,W-102960,CAND-0057836,APP-0060551,REQ-2025-00962,start,2026-03-02,,2026-03-04T16:54:01Z,2026-05-31T23:59:59Z
WE-0003567,W-102961,CAND-0057983,APP-0060713,REQ-2025-01232,start,2026-03-02,,2026-03-03T11:10:55Z,2026-05-31T23:59:59Z
WE-0003568,W-102962,CAND-0058463,APP-0061253,REQ-2026-00027,start,2026-03-02,,2026-03-04T18:05:34Z,2026-05-31T23:59:59Z
WE-0003569,W-102963,CAND-0058521,APP-0061320,REQ-2026-00014,start,2026-03-02,,2026-03-03T08:34:00Z,2026-05-31T23:59:59Z
WE-0003570,W-102963,CAND-0058521,APP-0061320,REQ-2026-00014,start,2026-03-02,,2026-03-07T14:35:09Z,2026-05-31T23:59:59Z
WE-0003571,W-102964,CAND-0058549,APP-0061349,REQ-2025-01026,start,2026-03-02,,2026-03-05T13:23:23Z,2026-05-31T23:59:59Z
WE-0003572,W-102965,CAND-0058978,APP-0061821,REQ-2026-00017,start,2026-03-02,,2026-03-05T14:57:53Z,2026-05-31T23:59:59Z
WE-0003573,W-102966,CAND-0059363,APP-0062237,REQ-2026-00017,start,2026-03-02,,2026-03-04T10:52:23Z,2026-05-31T23:59:59Z
WE-0003574,W-101227,CAND-0023918,APP-0024374,REQ-2024-00891,termination,2026-03-03,involuntary_performance,2026-03-08T11:03:32Z,2026-05-31T23:59:59Z
WE-0003575,W-102832,CAND-0056124,APP-0058674,REQ-2025-01124,termination,2026-03-03,voluntary_resignation,2026-03-06T13:07:30Z,2026-05-31T23:59:59Z
WE-0003576,W-100955,CAND-0020910,APP-0021270,REQ-2024-00798,termination,2026-03-04,involuntary_restructuring,2026-03-06T12:35:52Z,2026-05-31T23:59:59Z
WE-0003577,W-102800,CAND-0055005,APP-0057466,REQ-2025-00951,termination,2026-03-04,involuntary_performance,2026-03-05T09:47:42Z,2026-05-31T23:59:59Z
WE-0003578,W-101984,CAND-0040026,APP-0041298,REQ-2025-00513,termination,2026-03-06,involuntary_performance,2026-03-10T18:08:47Z,2026-05-31T23:59:59Z
WE-0003579,W-101732,CAND-0031612,APP-0032420,REQ-2024-01177,termination,2026-03-08,voluntary_resignation,2026-03-09T09:04:57Z,2026-05-31T23:59:59Z
WE-0003580,W-102704,CAND-0052448,APP-0054678,REQ-2025-00892,termination,2026-03-08,voluntary_resignation,2026-03-10T14:17:54Z,2026-05-31T23:59:59Z
WE-0003581,W-100074,CAND-0000617,APP-0000617,REQ-2024-00040,termination,2026-03-09,voluntary_resignation,2026-03-09T17:20:04Z,2026-05-31T23:59:59Z
WE-0003582,W-101621,CAND-0034184,APP-0035123,REQ-2025-00202,termination,2026-03-09,involuntary_restructuring,2026-03-10T16:50:06Z,2026-05-31T23:59:59Z
WE-0003583,W-101780,CAND-0017890,APP-0038446,REQ-2025-00390,termination,2026-03-09,voluntary_resignation,2026-03-13T18:16:08Z,2026-05-31T23:59:59Z
WE-0003584,W-102932,CAND-0057667,APP-0060363,REQ-2025-01105,termination,2026-03-09,voluntary_resignation,2026-03-12T16:38:35Z,2026-05-31T23:59:59Z
WE-0003585,W-102967,CAND-0021499,APP-0053771,REQ-2025-00977,start,2026-03-09,,2026-03-11T18:53:17Z,2026-05-31T23:59:59Z
WE-0003586,W-102968,CAND-0054015,APP-0056384,REQ-2025-01067,start,2026-03-09,,2026-03-09T15:05:11Z,2026-05-31T23:59:59Z
WE-0003587,W-102969,CAND-0055218,APP-0057697,REQ-2025-01130,start,2026-03-09,,2026-03-09T11:09:37Z,2026-05-31T23:59:59Z
WE-0003588,W-102970,CAND-0055424,APP-0057919,REQ-2025-01163,start,2026-03-09,,2026-03-12T13:24:48Z,2026-05-31T23:59:59Z
WE-0003589,W-102971,CAND-0056417,APP-0058993,REQ-2025-00812,start,2026-03-09,,2026-03-11T09:52:54Z,2026-05-31T23:59:59Z
WE-0003590,W-102972,CAND-0056784,APP-0059394,REQ-2025-01187,start,2026-03-09,,2026-03-09T11:51:47Z,2026-05-31T23:59:59Z
WE-0003591,W-102973,CAND-0056987,APP-0059623,REQ-2025-01187,start,2026-03-09,,2026-03-09T14:04:53Z,2026-05-31T23:59:59Z
WE-0003592,W-102974,CAND-0057070,APP-0059714,REQ-2025-01185,start,2026-03-09,,2026-03-10T17:18:55Z,2026-05-31T23:59:59Z
WE-0003593,W-102975,CAND-0057156,APP-0059809,REQ-2025-01209,start,2026-03-09,,2026-03-09T10:27:53Z,2026-05-31T23:59:59Z
WE-0003594,W-102976,CAND-0057184,APP-0059837,REQ-2025-01228,start,2026-03-09,,2026-03-12T13:51:06Z,2026-05-31T23:59:59Z
WE-0003595,W-102977,CAND-0057502,APP-0060182,REQ-2025-01211,start,2026-03-09,,2026-03-11T09:26:52Z,2026-05-31T23:59:59Z
WE-0003596,W-102978,CAND-0057976,APP-0060705,REQ-2025-01223,start,2026-03-09,,2026-03-09T09:45:10Z,2026-05-31T23:59:59Z
WE-0003597,W-102979,CAND-0058107,APP-0060854,REQ-2025-01060,start,2026-03-09,,2026-03-11T15:42:40Z,2026-05-31T23:59:59Z
WE-0003598,W-102980,CAND-0058303,APP-0061082,REQ-2025-01255,start,2026-03-09,,2026-03-12T15:37:05Z,2026-05-31T23:59:59Z
WE-0003599,W-102981,CAND-0058330,APP-0061111,REQ-2025-00440,start,2026-03-09,,2026-03-09T13:43:19Z,2026-05-31T23:59:59Z
WE-0003600,W-102982,CAND-0058367,APP-0061151,REQ-2025-01228,start,2026-03-09,,2026-03-12T08:11:47Z,2026-05-31T23:59:59Z
WE-0003601,W-102983,CAND-0058522,APP-0061321,REQ-2026-00016,start,2026-03-09,,2026-03-09T16:02:29Z,2026-05-31T23:59:59Z
WE-0003602,W-102984,CAND-0058741,APP-0061557,REQ-2025-01259,start,2026-03-09,,2026-03-09T12:00:47Z,2026-05-31T23:59:59Z
WE-0003603,W-102985,CAND-0058851,APP-0061675,REQ-2026-00035,start,2026-03-09,,2026-03-11T15:17:13Z,2026-05-31T23:59:59Z
WE-0003604,W-102986,CAND-0058920,APP-0061755,REQ-2026-00042,start,2026-03-09,,2026-03-09T13:17:14Z,2026-05-31T23:59:59Z
WE-0003605,W-102987,CAND-0058964,APP-0061806,REQ-2025-01254,start,2026-03-09,,2026-03-11T19:10:04Z,2026-05-31T23:59:59Z
WE-0003606,W-102988,CAND-0059139,APP-0061994,REQ-2026-00042,start,2026-03-09,,2026-03-12T17:34:46Z,2026-05-31T23:59:59Z
WE-0003607,W-102989,CAND-0059243,APP-0062106,REQ-2025-01105,start,2026-03-09,,2026-03-09T18:16:00Z,2026-05-31T23:59:59Z
WE-0003608,W-102990,CAND-0059326,APP-0062198,REQ-2025-01013,start,2026-03-09,,2026-03-10T12:58:25Z,2026-05-31T23:59:59Z
WE-0003609,W-102991,CAND-0059657,APP-0062558,REQ-2025-01056,start,2026-03-09,,2026-03-10T17:59:03Z,2026-05-31T23:59:59Z
WE-0003610,W-102992,CAND-0059704,APP-0062610,REQ-2026-00067,start,2026-03-09,,2026-03-09T12:38:26Z,2026-05-31T23:59:59Z
WE-0003611,W-102993,CAND-0060018,APP-0062951,REQ-2026-00093,start,2026-03-09,,2026-03-10T17:34:12Z,2026-05-31T23:59:59Z
WE-0003612,W-101078,CAND-0022428,APP-0022840,REQ-2024-00560,termination,2026-03-10,voluntary_resignation,2026-03-15T13:15:26Z,2026-05-31T23:59:59Z
WE-0003613,W-102867,CAND-0056322,APP-0058888,REQ-2025-01204,termination,2026-03-10,voluntary_resignation,2026-03-11T09:04:56Z,2026-05-31T23:59:59Z
WE-0003614,W-101492,CAND-0032469,APP-0033318,REQ-2025-00127,termination,2026-03-12,voluntary_resignation,2026-03-12T12:44:11Z,2026-05-31T23:59:59Z
WE-0003615,W-101795,CAND-0036717,APP-0037795,REQ-2025-00355,termination,2026-03-12,voluntary_resignation,2026-03-16T08:14:05Z,2026-05-31T23:59:59Z
WE-0003616,W-100039,CAND-0000441,APP-0000441,REQ-2024-00063,termination,2026-03-14,involuntary_restructuring,2026-03-15T19:17:11Z,2026-05-31T23:59:59Z
WE-0003617,W-101656,CAND-0035061,APP-0036046,REQ-2025-00258,termination,2026-03-14,involuntary_restructuring,2026-03-17T17:03:29Z,2026-05-31T23:59:59Z
WE-0003618,W-102994,CAND-0052812,APP-0055078,REQ-2025-01038,start,2026-03-16,,2026-03-17T12:46:40Z,2026-05-31T23:59:59Z
WE-0003619,W-102995,CAND-0053304,APP-0055608,REQ-2024-00464,start,2026-03-16,,2026-03-17T12:25:10Z,2026-05-31T23:59:59Z
WE-0003620,W-102996,CAND-0053591,APP-0055921,REQ-2025-01065,start,2026-03-16,,2026-03-19T16:26:41Z,2026-05-31T23:59:59Z
WE-0003621,W-102997,CAND-0055203,APP-0057680,REQ-2025-01113,start,2026-03-16,,2026-03-19T10:04:07Z,2026-05-31T23:59:59Z
WE-0003622,W-102998,CAND-0056776,APP-0059385,REQ-2025-01170,start,2026-03-16,,2026-03-19T14:03:25Z,2026-05-31T23:59:59Z
WE-0003623,W-102999,CAND-0057437,APP-0060108,REQ-2025-01237,start,2026-03-16,,2026-03-19T09:18:51Z,2026-05-31T23:59:59Z
WE-0003624,W-103000,CAND-0057485,APP-0060163,REQ-2025-01174,start,2026-03-16,,2026-03-19T18:31:52Z,2026-05-31T23:59:59Z
WE-0003625,W-103001,CAND-0057644,APP-0060337,REQ-2025-00350,start,2026-03-16,,2026-03-18T12:09:50Z,2026-05-31T23:59:59Z
WE-0003626,W-103002,CAND-0058296,APP-0061075,REQ-2025-01241,start,2026-03-16,,2026-03-17T12:47:48Z,2026-05-31T23:59:59Z
WE-0003627,W-103003,CAND-0012801,APP-0061134,REQ-2025-01202,start,2026-03-16,,2026-03-16T15:29:38Z,2026-05-31T23:59:59Z
WE-0003628,W-103004,CAND-0058530,APP-0061329,REQ-2026-00024,start,2026-03-16,,2026-03-18T10:08:51Z,2026-05-31T23:59:59Z
WE-0003629,W-103005,CAND-0058832,APP-0061655,REQ-2026-00023,start,2026-03-16,,2026-03-17T10:00:05Z,2026-05-31T23:59:59Z
WE-0003630,W-103006,CAND-0058844,APP-0061667,REQ-2026-00030,start,2026-03-16,,2026-03-17T17:25:20Z,2026-05-31T23:59:59Z
WE-0003631,W-103007,CAND-0036485,APP-0061804,REQ-2025-01250,start,2026-03-16,,2026-03-19T13:58:46Z,2026-05-31T23:59:59Z
WE-0003632,W-103008,CAND-0059102,APP-0061955,REQ-2025-01211,start,2026-03-16,,2026-03-19T19:18:04Z,2026-05-31T23:59:59Z
WE-0003633,W-103009,CAND-0059228,APP-0062089,REQ-2026-00067,start,2026-03-16,,2026-03-16T10:01:30Z,2026-05-31T23:59:59Z
WE-0003634,W-103010,CAND-0059290,APP-0062159,REQ-2026-00042,start,2026-03-16,,2026-03-17T14:30:49Z,2026-05-31T23:59:59Z
WE-0003635,W-103011,CAND-0059423,APP-0062302,REQ-2025-00968,start,2026-03-16,,2026-03-18T15:36:47Z,2026-05-31T23:59:59Z
WE-0003636,W-103012,CAND-0059506,APP-0062400,REQ-2025-01247,start,2026-03-16,,2026-03-17T18:30:13Z,2026-05-31T23:59:59Z
WE-0003637,W-103013,CAND-0059539,APP-0062434,REQ-2026-00042,start,2026-03-16,,2026-03-16T09:12:03Z,2026-05-31T23:59:59Z
WE-0003638,W-103014,CAND-0059595,APP-0062492,REQ-2026-00031,start,2026-03-16,,2026-03-18T17:56:02Z,2026-05-31T23:59:59Z
WE-0003639,W-103015,CAND-0059822,APP-0062736,REQ-2025-01151,start,2026-03-16,,2026-03-16T09:32:20Z,2026-05-31T23:59:59Z
WE-0003640,W-103016,CAND-0059901,APP-0062822,REQ-2026-00014,start,2026-03-16,,2026-03-17T10:07:03Z,2026-05-31T23:59:59Z
WE-0003641,W-103017,CAND-0059933,APP-0062858,REQ-2026-00067,start,2026-03-16,,2026-03-16T10:28:33Z,2026-05-31T23:59:59Z
WE-0003642,W-103018,CAND-0060860,APP-0063884,REQ-2026-00093,start,2026-03-16,,2026-03-16T12:28:27Z,2026-05-31T23:59:59Z
WE-0003643,W-100631,CAND-0011946,APP-0012061,REQ-2024-00534,termination,2026-03-18,voluntary_resignation,2026-03-20T11:14:05Z,2026-05-31T23:59:59Z
WE-0003644,W-100859,CAND-0016976,APP-0017209,REQ-2024-00714,termination,2026-03-18,voluntary_resignation,2026-03-23T18:39:26Z,2026-05-31T23:59:59Z
WE-0003645,W-101212,CAND-0025319,APP-0025817,REQ-2024-01115,termination,2026-03-19,involuntary_performance,2026-03-19T17:43:36Z,2026-05-31T23:59:59Z
WE-0003646,W-101657,CAND-0035212,APP-0036206,REQ-2025-00261,termination,2026-03-20,involuntary_restructuring,2026-03-23T09:49:38Z,2026-05-31T23:59:59Z
WE-0003647,W-101456,CAND-0031120,APP-0031901,REQ-2024-00647,termination,2026-03-21,involuntary_restructuring,2026-03-23T17:19:32Z,2026-05-31T23:59:59Z
WE-0003648,W-102403,CAND-0045969,APP-0047645,REQ-2025-00715,termination,2026-03-21,involuntary_performance,2026-03-26T15:25:41Z,2026-05-31T23:59:59Z
WE-0003649,W-100508,CAND-0010642,APP-0010736,REQ-2024-00161,termination,2026-03-22,involuntary_performance,2026-03-23T10:21:23Z,2026-05-31T23:59:59Z
WE-0003650,W-101466,CAND-0028241,APP-0028887,REQ-2024-01254,termination,2026-03-22,involuntary_performance,2026-03-22T17:41:26Z,2026-05-31T23:59:59Z
WE-0003651,W-100688,CAND-0013648,APP-0013792,REQ-2024-00630,termination,2026-03-23,voluntary_resignation,2026-03-26T15:08:00Z,2026-05-31T23:59:59Z
WE-0003652,W-101522,CAND-0031949,APP-0032771,REQ-2025-00127,termination,2026-03-23,voluntary_resignation,2026-03-26T10:35:22Z,2026-05-31T23:59:59Z
WE-0003653,W-103019,CAND-0057263,APP-0059921,REQ-2025-01215,start,2026-03-23,,2026-03-24T13:54:04Z,2026-05-31T23:59:59Z
WE-0003654,W-103020,CAND-0057874,APP-0060593,REQ-2025-01208,start,2026-03-23,,2026-03-24T14:41:35Z,2026-05-31T23:59:59Z
WE-0003655,W-103021,CAND-0057918,APP-0060638,REQ-2025-01262,start,2026-03-23,,2026-03-26T15:22:49Z,2026-05-31T23:59:59Z
WE-0003656,W-103022,CAND-0058030,APP-0060767,REQ-2025-01109,start,2026-03-23,,2026-03-26T14:56:51Z,2026-05-31T23:59:59Z
WE-0003657,W-103023,CAND-0058046,APP-0060785,REQ-2025-01211,start,2026-03-23,,2026-03-23T19:31:49Z,2026-05-31T23:59:59Z
WE-0003658,W-103024,CAND-0058100,APP-0060847,REQ-2025-00688,start,2026-03-23,,2026-03-26T11:49:08Z,2026-05-31T23:59:59Z
WE-0003659,W-103025,CAND-0058506,APP-0061305,REQ-2025-01253,start,2026-03-23,,2026-03-23T13:22:42Z,2026-05-31T23:59:59Z
WE-0003660,W-103026,CAND-0058782,APP-0061604,REQ-2025-01064,start,2026-03-23,,2026-03-23T10:19:49Z,2026-05-31T23:59:59Z
WE-0003661,W-103027,CAND-0058933,APP-0061769,REQ-2025-00461,start,2026-03-23,,2026-03-26T08:30:11Z,2026-05-31T23:59:59Z
WE-0003662,W-103028,CAND-0013230,APP-0061831,REQ-2026-00024,start,2026-03-23,,2026-03-23T12:43:21Z,2026-05-31T23:59:59Z
WE-0003663,W-103029,CAND-0059248,APP-0062111,REQ-2025-01158,start,2026-03-23,,2026-03-25T15:25:51Z,2026-05-31T23:59:59Z
