application_id,candidate_id,requisition_id,application_date,source_channel,application_status,status_date,current_stage_code,disposition_reason
APP-0072426,CAND-0068330,REQ-2026-00445,2026-05-14,job_board,active,2026-05-31,interview,
APP-0072427,CAND-0068331,REQ-2026-00445,2026-05-14,linkedin,rejected,2026-05-26,screen,experience_mismatch
APP-0072428,CAND-0068332,REQ-2026-00445,2026-05-14,job_board,rejected,2026-05-23,assessment,assessment_failed
APP-0072429,CAND-0068333,REQ-2026-00445,2026-05-14,job_board,rejected,2026-05-17,review,experience_mismatch
APP-0072430,CAND-0068334,REQ-2026-00445,2026-05-14,job_board,rejected,2026-05-20,review,not_qualified
APP-0072431,CAND-0068335,REQ-2026-00447,2026-05-14,sourced,rejected,2026-05-16,review,not_qualified
APP-0072432,CAND-0017419,REQ-2026-00449,2026-05-14,sourced,withdrawn,2026-05-30,assessment,location
APP-0072433,CAND-0068336,REQ-2026-00449,2026-05-14,job_board,rejected,2026-05-16,review,experience_mismatch
APP-0072434,CAND-0068337,REQ-2026-00453,2026-05-14,job_board,rejected,2026-05-16,review,experience_mismatch
APP-0072435,CAND-0068338,REQ-2026-00453,2026-05-14,agency,rejected,2026-05-24,screen,experience_mismatch
APP-0072436,CAND-0068339,REQ-2026-00453,2026-05-14,career_site,rejected,2026-05-20,screen,not_qualified
APP-0072437,CAND-0068340,REQ-2025-00369,2026-05-15,internal,rejected,2026-05-17,review,not_qualified
APP-0072438,CAND-0059734,REQ-2025-00812,2026-05-15,linkedin,rejected,2026-05-19,review,experience_mismatch
APP-0072439,CAND-0068341,REQ-2025-00864,2026-05-15,internal,active,2026-05-30,assessment,
APP-0072440,CAND-0068342,REQ-2025-01066,2026-05-15,career_site,active,2026-05-29,assessment,
APP-0072441,CAND-0068343,REQ-2025-01135,2026-05-15,sourced,rejected,2026-05-19,review,not_qualified
APP-0072442,CAND-0028535,REQ-2025-01204,2026-05-15,linkedin,rejected,2026-05-24,screen,not_qualified
APP-0072443,CAND-0068344,REQ-2025-01225,2026-05-15,career_site,active,2026-05-26,assessment,
APP-0072444,CAND-0068345,REQ-2025-01242,2026-05-15,career_site,active,2026-05-28,interview,
APP-0072445,CAND-0068346,REQ-2026-00009,2026-05-15,referral,rejected,2026-05-19,review,experience_mismatch
APP-0072446,CAND-0068347,REQ-2026-00024,2026-05-15,linkedin,rejected,2026-05-19,review,not_qualified
APP-0072447,CAND-0068348,REQ-2026-00070,2026-05-15,job_board,active,2026-05-27,interview,
APP-0072448,CAND-0068349,REQ-2026-00116,2026-05-15,linkedin,rejected,2026-05-16,review,not_qualified
APP-0072449,CAND-0068350,REQ-2026-00137,2026-05-15,sourced,withdrawn,2026-05-21,screen,no_response
APP-0072450,CAND-0068351,REQ-2026-00175,2026-05-15,job_board,active,2026-05-28,assessment,
APP-0072451,CAND-0068352,REQ-2026-00191,2026-05-15,career_site,rejected,2026-05-18,review,experience_mismatch
APP-0072452,CAND-0054652,REQ-2026-00208,2026-05-15,linkedin,active,2026-05-28,interview,
APP-0072453,CAND-0068353,REQ-2026-00226,2026-05-15,referral,active,2026-05-27,assessment,
APP-0072454,CAND-0068354,REQ-2026-00226,2026-05-15,agency,active,2026-05-31,interview,
APP-0072455,CAND-0068355,REQ-2026-00244,2026-05-15,sourced,rejected,2026-05-29,review,position_filled
APP-0072456,CAND-0068356,REQ-2026-00258,2026-05-15,linkedin,rejected,2026-05-17,review,experience_mismatch
APP-0072457,CAND-0068357,REQ-2026-00299,2026-05-15,linkedin,rejected,2026-05-18,review,not_qualified
APP-0072458,CAND-0068358,REQ-2026-00300,2026-05-15,career_site,rejected,2026-05-31,assessment,position_filled
APP-0072459,CAND-0068359,REQ-2026-00307,2026-05-15,referral,withdrawn,2026-05-21,review,compensation_expectations
APP-0072460,CAND-0068360,REQ-2026-00313,2026-05-15,referral,rejected,2026-05-25,screen,experience_mismatch
APP-0072461,CAND-0068361,REQ-2026-00325,2026-05-15,career_site,rejected,2026-05-18,review,position_filled
APP-0072462,CAND-0068362,REQ-2026-00325,2026-05-15,career_site,rejected,2026-05-18,review,position_filled
APP-0072463,CAND-0068363,REQ-2026-00326,2026-05-15,job_board,withdrawn,2026-05-17,screen,accepted_other_offer
APP-0072464,CAND-0068364,REQ-2026-00326,2026-05-15,career_site,rejected,2026-05-17,review,position_filled
APP-0072465,CAND-0068365,REQ-2026-00326,2026-05-15,linkedin,withdrawn,2026-05-17,review,personal
APP-0072466,CAND-0068366,REQ-2026-00328,2026-05-15,career_site,rejected,2026-05-17,review,not_qualified
APP-0072467,CAND-0068367,REQ-2026-00331,2026-05-15,referral,rejected,2026-05-25,screen,experience_mismatch
APP-0072468,CAND-0068368,REQ-2026-00332,2026-05-15,linkedin,rejected,2026-05-23,review,experience_mismatch
APP-0072469,CAND-0068369,REQ-2026-00339,2026-05-15,referral,rejected,2026-05-25,assessment,position_filled
APP-0072470,CAND-0068370,REQ-2026-00356,2026-05-15,referral,rejected,2026-05-18,review,not_qualified
APP-0072471,CAND-0068371,REQ-2026-00356,2026-05-15,agency,rejected,2026-05-17,review,not_qualified
APP-0072472,CAND-0068372,REQ-2026-00356,2026-05-15,referral,rejected,2026-05-19,review,not_qualified
APP-0072473,CAND-0068373,REQ-2026-00356,2026-05-15,job_board,rejected,2026-05-18,review,experience_mismatch
APP-0072474,CAND-0068374,REQ-2026-00356,2026-05-15,linkedin,rejected,2026-05-27,assessment,assessment_failed
APP-0072475,CAND-0068375,REQ-2026-00356,2026-05-15,agency,rejected,2026-05-30,assessment,position_filled
APP-0072476,CAND-0068376,REQ-2026-00356,2026-05-15,career_site,withdrawn,2026-05-16,review,location
APP-0072477,CAND-0068377,REQ-2026-00358,2026-05-15,sourced,rejected,2026-05-27,assessment,assessment_failed
APP-0072478,CAND-0068378,REQ-2026-00360,2026-05-15,career_site,rejected,2026-05-22,screen,position_filled
APP-0072479,CAND-0068379,REQ-2026-00362,2026-05-15,sourced,active,2026-05-28,interview,
APP-0072480,CAND-0068380,REQ-2026-00362,2026-05-15,referral,rejected,2026-05-26,assessment,assessment_failed
APP-0072481,CAND-0068381,REQ-2026-00366,2026-05-15,linkedin,rejected,2026-05-22,screen,not_qualified
APP-0072482,CAND-0068382,REQ-2026-00366,2026-05-15,career_site,rejected,2026-05-20,screen,not_qualified
APP-0072483,CAND-0068383,REQ-2026-00374,2026-05-15,agency,rejected,2026-05-28,screen,position_filled
APP-0072484,CAND-0068384,REQ-2026-00377,2026-05-15,referral,withdrawn,2026-05-19,review,personal
APP-0072485,CAND-0068385,REQ-2026-00378,2026-05-15,linkedin,rejected,2026-05-20,review,not_qualified
APP-0072486,CAND-0068386,REQ-2026-00381,2026-05-15,career_site,rejected,2026-05-20,review,experience_mismatch
APP-0072487,CAND-0068387,REQ-2026-00381,2026-05-15,sourced,rejected,2026-05-26,assessment,assessment_failed
APP-0072488,CAND-0068388,REQ-2026-00385,2026-05-15,job_board,active,2026-05-30,assessment,
APP-0072489,CAND-0068389,REQ-2026-00394,2026-05-15,career_site,withdrawn,2026-05-30,screen,location
APP-0072490,CAND-0068390,REQ-2026-00395,2026-05-15,internal,rejected,2026-05-17,review,experience_mismatch
APP-0072491,CAND-0068391,REQ-2026-00398,2026-05-15,linkedin,rejected,2026-05-19,review,experience_mismatch
APP-0072492,CAND-0068392,REQ-2026-00398,2026-05-15,job_board,rejected,2026-05-18,review,experience_mismatch
APP-0072493,CAND-0068393,REQ-2026-00400,2026-05-15,job_board,rejected,2026-05-22,screen,not_qualified
APP-0072494,CAND-0068394,REQ-2026-00401,2026-05-15,career_site,rejected,2026-05-20,review,not_qualified
APP-0072495,CAND-0068395,REQ-2026-00401,2026-05-15,referral,rejected,2026-05-17,review,experience_mismatch
APP-0072496,CAND-0068396,REQ-2026-00407,2026-05-15,career_site,rejected,2026-05-23,review,not_qualified
APP-0072497,CAND-0045817,REQ-2026-00407,2026-05-15,career_site,rejected,2026-05-22,review,experience_mismatch
APP-0072498,CAND-0068397,REQ-2026-00407,2026-05-15,career_site,withdrawn,2026-05-31,assessment,personal
APP-0072499,CAND-0068398,REQ-2026-00408,2026-05-15,linkedin,rejected,2026-05-28,interview,position_filled
APP-0072500,CAND-0068399,REQ-2026-00408,2026-05-15,agency,rejected,2026-05-18,review,experience_mismatch
APP-0072501,CAND-0035871,REQ-2026-00408,2026-05-15,career_site,rejected,2026-05-25,screen,experience_mismatch
APP-0072502,CAND-0068400,REQ-2026-00410,2026-05-15,career_site,rejected,2026-05-19,review,experience_mismatch
APP-0072503,CAND-0068401,REQ-2026-00410,2026-05-15,career_site,rejected,2026-05-17,review,experience_mismatch
APP-0072504,CAND-0068402,REQ-2026-00414,2026-05-15,job_board,active,2026-05-31,interview,
APP-0072505,CAND-0055784,REQ-2026-00415,2026-05-15,job_board,rejected,2026-05-20,screen,not_qualified
APP-0072506,CAND-0068403,REQ-2026-00416,2026-05-15,job_board,active,2026-05-29,interview,
APP-0072507,CAND-0068404,REQ-2026-00417,2026-05-15,referral,rejected,2026-05-22,screen,not_qualified
APP-0072508,CAND-0068405,REQ-2026-00418,2026-05-15,career_site,withdrawn,2026-05-30,interview,no_response
APP-0072509,CAND-0068406,REQ-2026-00419,2026-05-15,job_board,rejected,2026-05-18,review,not_qualified
APP-0072510,CAND-0068407,REQ-2026-00419,2026-05-15,career_site,rejected,2026-05-18,review,experience_mismatch
APP-0072511,CAND-0068408,REQ-2026-00421,2026-05-15,job_board,rejected,2026-05-17,review,experience_mismatch
APP-0072512,CAND-0068409,REQ-2026-00421,2026-05-15,career_site,rejected,2026-05-20,screen,not_qualified
APP-0072513,CAND-0068410,REQ-2026-00422,2026-05-15,sourced,rejected,2026-05-19,review,experience_mismatch
APP-0072514,CAND-0068411,REQ-2026-00422,2026-05-15,career_site,rejected,2026-05-28,screen,not_qualified
APP-0072515,CAND-0068412,REQ-2026-00424,2026-05-15,job_board,rejected,2026-05-18,review,experience_mismatch
APP-0072516,CAND-0068413,REQ-2026-00424,2026-05-15,career_site,rejected,2026-05-21,review,not_qualified
APP-0072517,CAND-0068414,REQ-2026-00425,2026-05-15,job_board,active,2026-05-28,interview,
APP-0072518,CAND-0068415,REQ-2026-00425,2026-05-15,job_board,rejected,2026-05-17,review,experience_mismatch
APP-0072519,CAND-0068416,REQ-2026-00425,2026-05-15,job_board,rejected,2026-05-27,assessment,assessment_failed
APP-0072520,CAND-0059439,REQ-2026-00425,2026-05-15,job_board,rejected,2026-05-17,review,experience_mismatch
APP-0072521,CAND-0068417,REQ-2026-00427,2026-05-15,career_site,rejected,2026-05-21,review,experience_mismatch
APP-0072522,CAND-0068418,REQ-2026-00427,2026-05-15,job_board,active,2026-05-24,screen,
APP-0072523,CAND-0045567,REQ-2026-00428,2026-05-15,career_site,rejected,2026-05-17,review,experience_mismatch
APP-0072524,CAND-0068419,REQ-2026-00428,2026-05-15,linkedin,withdrawn,2026-05-18,review,compensation_expectations
APP-0072525,CAND-0068420,REQ-2026-00428,2026-05-15,job_board,rejected,2026-05-28,assessment,assessment_failed
APP-0072526,CAND-0068421,REQ-2026-00433,2026-05-15,sourced,rejected,2026-05-20,review,experience_mismatch
APP-0072527,CAND-0056994,REQ-2026-00433,2026-05-15,linkedin,active,2026-05-29,assessment,
APP-0072528,CAND-0068422,REQ-2026-00433,2026-05-15,career_site,active,2026-05-30,interview,
APP-0072529,CAND-0068423,REQ-2026-00433,2026-05-15,job_board,active,2026-05-25,interview,
APP-0072530,CAND-0068424,REQ-2026-00436,2026-05-15,sourced,rejected,2026-05-30,assessment,assessment_failed
APP-0072531,CAND-0068425,REQ-2026-00436,2026-05-15,referral,withdrawn,2026-05-30,assessment,no_response
APP-0072532,CAND-0068426,REQ-2026-00437,2026-05-15,linkedin,rejected,2026-05-24,review,experience_mismatch
APP-0072533,CAND-0068427,REQ-2026-00438,2026-05-15,job_board,rejected,2026-05-23,review,not_qualified
APP-0072534,CAND-0068428,REQ-2026-00442,2026-05-15,career_site,withdrawn,2026-05-19,review,accepted_other_offer
APP-0072535,CAND-0068429,REQ-2026-00444,2026-05-15,career_site,active,2026-05-30,assessment,
APP-0072536,CAND-0068430,REQ-2026-00444,2026-05-15,job_board,active,2026-05-24,screen,
APP-0072537,CAND-0068431,REQ-2026-00445,2026-05-15,job_board,rejected,2026-05-20,review,experience_mismatch
APP-0072538,CAND-0068432,REQ-2026-00445,2026-05-15,job_board,active,2026-05-29,interview,
APP-0072539,CAND-0046477,REQ-2026-00446,2026-05-15,career_site,active,2026-05-25,interview,
APP-0072540,CAND-0033734,REQ-2026-00447,2026-05-15,agency,rejected,2026-05-18,review,experience_mismatch
APP-0072541,CAND-0029124,REQ-2026-00447,2026-05-15,job_board,rejected,2026-05-24,review,experience_mismatch
APP-0072542,CAND-0068433,REQ-2026-00447,2026-05-15,job_board,withdrawn,2026-05-20,screen,personal
APP-0072543,CAND-0067921,REQ-2026-00447,2026-05-15,linkedin,rejected,2026-05-24,assessment,assessment_failed
APP-0072544,CAND-0068434,REQ-2026-00448,2026-05-15,job_board,rejected,2026-05-16,review,experience_mismatch
APP-0072545,CAND-0068435,REQ-2026-00449,2026-05-15,job_board,rejected,2026-05-18,review,experience_mismatch
APP-0072546,CAND-0068436,REQ-2026-00449,2026-05-15,job_board,rejected,2026-05-28,assessment,assessment_failed
APP-0072547,CAND-0068437,REQ-2026-00453,2026-05-15,agency,rejected,2026-05-19,review,not_qualified
APP-0072548,CAND-0068438,REQ-2026-00453,2026-05-15,career_site,active,2026-05-30,interview,
APP-0072549,CAND-0068439,REQ-2026-00453,2026-05-15,sourced,rejected,2026-05-17,review,experience_mismatch
APP-0072550,CAND-0068440,REQ-2026-00453,2026-05-15,career_site,rejected,2026-05-24,screen,experience_mismatch
APP-0072551,CAND-0068441,REQ-2026-00454,2026-05-15,career_site,withdrawn,2026-05-25,assessment,location
APP-0072552,CAND-0068442,REQ-2026-00454,2026-05-15,sourced,rejected,2026-05-19,review,not_qualified
APP-0072553,CAND-0068443,REQ-2026-00457,2026-05-15,job_board,rejected,2026-05-19,review,experience_mismatch
APP-0072554,CAND-0027338,REQ-2024-00134,2026-05-16,career_site,active,2026-05-30,assessment,
APP-0072555,CAND-0068444,REQ-2025-00050,2026-05-16,sourced,rejected,2026-05-20,review,not_qualified
APP-0072556,CAND-0068445,REQ-2025-00376,2026-05-16,agency,rejected,2026-05-19,review,not_qualified
APP-0072557,CAND-0045179,REQ-2025-00376,2026-05-16,job_board,rejected,2026-05-23,review,experience_mismatch
APP-0072558,CAND-0068446,REQ-2025-00383,2026-05-16,job_board,rejected,2026-05-22,screen,not_qualified
APP-0072559,CAND-0068447,REQ-2025-00383,2026-05-16,career_site,withdrawn,2026-05-26,review,personal
APP-0072560,CAND-0068448,REQ-2025-00881,2026-05-16,career_site,active,2026-05-30,interview,
APP-0072561,CAND-0068449,REQ-2025-00930,2026-05-16,career_site,rejected,2026-05-18,review,requisition_cancelled
APP-0072562,CAND-0068450,REQ-2025-00999,2026-05-16,referral,active,2026-05-27,screen,
APP-0072563,CAND-0068451,REQ-2025-01018,2026-05-16,job_board,rejected,2026-05-28,screen,position_filled
APP-0072564,CAND-0068452,REQ-2025-01113,2026-05-16,career_site,rejected,2026-05-21,review,experience_mismatch
APP-0072565,CAND-0031642,REQ-2025-01156,2026-05-16,sourced,rejected,2026-05-22,review,experience_mismatch
APP-0072566,CAND-0068453,REQ-2025-01203,2026-05-16,job_board,active,2026-05-29,assessment,
APP-0072567,CAND-0068454,REQ-2025-01209,2026-05-16,referral,rejected,2026-05-20,review,experience_mismatch
APP-0072568,CAND-0068455,REQ-2025-01225,2026-05-16,internal,rejected,2026-05-21,review,experience_mismatch
APP-0072569,CAND-0068456,REQ-2025-01241,2026-05-16,career_site,rejected,2026-05-19,review,experience_mismatch
APP-0072570,CAND-0068457,REQ-2025-01244,2026-05-16,job_board,rejected,2026-05-22,review,not_qualified
APP-0072571,CAND-0068458,REQ-2026-00013,2026-05-16,agency,withdrawn,2026-05-25,screen,compensation_expectations
APP-0072572,CAND-0068459,REQ-2026-00031,2026-05-16,linkedin,rejected,2026-05-27,assessment,assessment_failed
APP-0072573,CAND-0068460,REQ-2026-00075,2026-05-16,job_board,active,2026-05-25,interview,
APP-0072574,CAND-0068461,REQ-2026-00111,2026-05-16,job_board,active,2026-05-24,assessment,
APP-0072575,CAND-0068462,REQ-2026-00133,2026-05-16,job_board,rejected,2026-05-27,screen,not_qualified
APP-0072576,CAND-0027616,REQ-2026-00140,2026-05-16,career_site,rejected,2026-05-31,assessment,assessment_failed
APP-0072577,CAND-0064600,REQ-2026-00142,2026-05-16,job_board,rejected,2026-05-31,screen,position_filled
APP-0072578,CAND-0068463,REQ-2026-00142,2026-05-16,job_board,withdrawn,2026-05-19,review,accepted_other_offer
APP-0072579,CAND-0068464,REQ-2026-00156,2026-05-16,job_board,rejected,2026-05-19,review,experience_mismatch
APP-0072580,CAND-0068465,REQ-2026-00168,2026-05-16,career_site,withdrawn,2026-05-21,review,compensation_expectations
APP-0072581,CAND-0068466,REQ-2026-00175,2026-05-16,job_board,active,2026-05-26,assessment,
APP-0072582,CAND-0068467,REQ-2026-00180,2026-05-16,job_board,withdrawn,2026-05-22,review,personal
APP-0072583,CAND-0068468,REQ-2026-00274,2026-05-16,job_board,rejected,2026-05-27,screen,experience_mismatch
APP-0072584,CAND-0068469,REQ-2026-00275,2026-05-16,sourced,rejected,2026-05-24,review,experience_mismatch
APP-0072585,CAND-0068470,REQ-2026-00280,2026-05-16,career_site,rejected,2026-05-23,review,experience_mismatch
APP-0072586,CAND-0004436,REQ-2026-00284,2026-05-16,job_board,active,2026-05-19,screen,
APP-0072587,CAND-0068471,REQ-2026-00299,2026-05-16,sourced,active,2026-05-22,assessment,
APP-0072588,CAND-0063416,REQ-2026-00313,2026-05-16,job_board,rejected,2026-05-23,review,not_qualified
APP-0072589,CAND-0012639,REQ-2026-00314,2026-05-16,career_site,rejected,2026-05-31,screen,not_qualified
APP-0072590,CAND-0068472,REQ-2026-00325,2026-05-16,job_board,rejected,2026-05-18,review,position_filled
APP-0072591,CAND-0068473,REQ-2026-00325,2026-05-16,linkedin,rejected,2026-05-18,review,position_filled
APP-0072592,CAND-0068474,REQ-2026-00331,2026-05-16,career_site,rejected,2026-05-22,review,experience_mismatch
APP-0072593,CAND-0068475,REQ-2026-00334,2026-05-16,job_board,rejected,2026-05-19,review,position_filled
APP-0072594,CAND-0068476,REQ-2026-00339,2026-05-16,career_site,withdrawn,2026-05-20,review,location
APP-0072595,CAND-0068477,REQ-2026-00339,2026-05-16,internal,withdrawn,2026-05-20,review,personal
APP-0072596,CAND-0068478,REQ-2026-00342,2026-05-16,career_site,active,2026-05-29,interview,
APP-0072597,CAND-0037032,REQ-2026-00342,2026-05-16,sourced,rejected,2026-05-29,screen,not_qualified
APP-0072598,CAND-0068479,REQ-2026-00345,2026-05-16,job_board,offer_withdrawn,2026-05-31,offer,
APP-0072599,CAND-0068480,REQ-2026-00351,2026-05-16,linkedin,rejected,2026-05-20,review,position_filled
APP-0072600,CAND-0068481,REQ-2026-00364,2026-05-16,career_site,rejected,2026-05-28,assessment,assessment_failed
APP-0072601,CAND-0068482,REQ-2026-00370,2026-05-16,job_board,rejected,2026-05-19,review,not_qualified
APP-0072602,CAND-0068483,REQ-2026-00372,2026-05-16,career_site,rejected,2026-05-19,review,not_qualified
APP-0072603,CAND-0068484,REQ-2026-00375,2026-05-16,career_site,rejected,2026-05-26,review,position_filled
APP-0072604,CAND-0068485,REQ-2026-00379,2026-05-16,job_board,rejected,2026-05-21,review,not_qualified
APP-0072605,CAND-0068486,REQ-2026-00384,2026-05-16,career_site,rejected,2026-05-31,assessment,assessment_failed
APP-0072606,CAND-0031268,REQ-2026-00386,2026-05-16,career_site,active,2026-05-27,assessment,
APP-0072607,CAND-0068487,REQ-2026-00386,2026-05-16,career_site,rejected,2026-05-20,review,experience_mismatch
APP-0072608,CAND-0068488,REQ-2026-00386,2026-05-16,job_board,rejected,2026-05-29,assessment,assessment_failed
APP-0072609,CAND-0068489,REQ-2026-00388,2026-05-16,job_board,rejected,2026-05-20,review,not_qualified
APP-0072610,CAND-0068490,REQ-2026-00388,2026-05-16,job_board,rejected,2026-05-28,assessment,assessment_failed
APP-0072611,CAND-0068491,REQ-2026-00389,2026-05-16,job_board,rejected,2026-05-18,review,experience_mismatch
APP-0072612,CAND-0068492,REQ-2026-00390,2026-05-16,career_site,rejected,2026-05-30,assessment,assessment_failed
